time,pitch,filename,LWrist_x,LWrist_y,LWrist_z,RWrist_x,RWrist_y,RWrist_z,RWrist_vel_x,RWrist_vel_y,RWrist_vel_z,LWrist_vel_x,LWrist_vel_y,LWrist_vel_z,RWrist_vel_3d,LWrist_vel_3d,RWrist_accl_x,RWrist_accl_y,RWrist_accl_z,LWrist_accl_x,LWrist_accl_y,LWrist_accl_z,RWrist_accl_3d,LWrist_accl_3d,LElbow_x,LElbow_y,LElbow_z,RElbow_x,RElbow_y,RElbow_z,RElbow_vel_x,RElbow_vel_y,RElbow_vel_z,LElbow_vel_x,LElbow_vel_y,LElbow_vel_z,RElbow_vel_3d,LElbow_vel_3d,RElbow_accl_x,RElbow_accl_y,RElbow_accl_z,LElbow_accl_x,LElbow_accl_y,LElbow_accl_z,RElbow_accl_3d,LElbow_accl_3d
2.46,492.0,SCh_Pakad1_Bag.csv,1.0344517389161978,-0.4644965438516116,-0.3162089905309701,-1.142943495994363,0.9086630492992108,-0.6003807081661149,-0.1530679310471879,-0.2432540131376865,-4.0482562591820646,-1.2987645075826355,-0.5683294936020471,-0.8242701546030982,0.376529974013021,1.6398807722586848,0.3255429903568674,-0.5496790135040014,-12.795348620298649,-4.066644489256436,5.8376035943543,1.9527913631503693,12.811286881942648,7.377574617366648,0.3100970151345278,0.936871863501116,-0.6910779131050286,0.7109485798327838,-0.9730984777040298,-0.2108006951143646,1.6765061387639866,0.8075964263566147,1.3330464142176055,-2.338804775658077,-5.100701704564743,-0.1499579027287167,2.2890822535758133,5.613345974566461,2.412337857342873,-2.532360948096313,6.027999527096856,38.562029098127375,-2.461063020985377,0.8054165870110918,6.969146591089384,38.64887598930552
2.47,442.0,SCh_Pakad1_Bag.csv,1.0384392107175795,-0.4611480757767103,-0.3432916111981978,-1.1396439953945092,0.9184677117997498,-0.5514768922878572,-0.1563932553991362,-0.2400677949608972,-3.794115929814371,-1.275072148741521,-0.6122138742440919,-0.7211749061560002,0.3737966595478272,1.5876737881512046,0.2446407371152225,-0.5445065253469334,-13.848780970095962,-4.078369307487982,5.40400433533557,2.054189553971053,13.861640263839403,7.075030302990188,0.2848229110077841,0.9216590872897285,-0.7125110299556939,0.6865907834001315,-0.9893577391981914,-0.2794721887244647,1.6357305337221,0.7815079531478801,1.362353172853785,-2.7930159510081523,-5.110519423074776,-0.1418035098082301,2.267680583188239,5.8256720738129815,3.143245694082604,-2.0515983276762477,6.798559527463251,38.72266769030232,-2.4345792650096736,0.9347910056148424,7.76591661299258,38.81038525285953
2.48,429.0,SCh_Pakad1_Bag.csv,1.0420971371593128,-0.4571827427108849,-0.392760042937352,-1.1360559412468798,0.9287967536360556,-0.524529505934266,-0.1587206280261913,-0.2356860739322252,-3.522023160286421,-1.2512695523400317,-0.6529204855697258,-0.6196991240927977,0.3691721666813484,1.5414303933331568,0.1656481663238548,-0.5425695630083339,-14.807615837016009,-4.0912354768059735,4.960819307742276,2.189869413469389,14.818478593376472,6.792898054497294,0.2551391672913283,0.9002525013906498,-0.7416779238514778,0.6586849728307376,-1.004851239456897,-0.3673880026972179,1.583839510200586,0.7474689574467793,1.376996462380856,-3.282770098995014,-5.142866109607848,-0.1387342564877563,2.227863706295428,6.102859865516487,3.850187753983371,-1.5988135857410342,7.592759949388342,38.59008725034843,-2.47023324049459,1.0785807593695451,8.66199482058892,38.6841081415409
2.49,409.0,SCh_Pakad1_Bag.csv,1.047022397564137,-0.4538193849415551,-0.448422229973451,-1.1323147116914003,0.9376092557363672,-0.5154688997213145,-0.1600265734264081,-0.2301529813565813,-3.2355617347391123,-1.2273056165629364,-0.6904412110599604,-0.5226477015301201,0.3626972482074317,1.5020481890710402,0.0884991136011731,-0.5430765852912998,-15.664658390977172,-4.104827736461244,4.509129884788632,2.357789930372086,15.674319340137592,6.537662917257167,0.2282652960531441,0.8811196654494297,-0.7704658168876523,0.6224029097299603,-1.0218008329551511,-0.4612807181032589,1.5213321359799623,0.7062661772480334,1.3755304755118112,-3.80693992091684,-5.197837617832752,-0.1407946996266803,2.169181290291721,6.444387527940149,4.529619589027238,-1.1762080536075707,8.40557212306265,38.146424282251466,-2.5798981719295395,1.2339561815796256,9.620528141566789,38.25347314894594
2.5,403.0,SCh_Pakad1_Bag.csv,1.0539581847110115,-0.4518546439009644,-0.497332679280848,-1.1285433409872792,0.9437514178581518,-0.5212517388128355,-0.1603033816058082,-0.2235406755379566,-2.938444350282775,-1.2031214105523524,-0.7247599711666828,-0.4328178778892118,0.3544545688719351,1.4697310841631994,0.0131767441262074,-0.5452766483231399,-16.413885632119666,-4.118701048937113,4.050072805822363,2.5551110754948017,16.42294558823406,6.316279020997545,0.2153554221611256,0.8729882737002578,-0.7927016025047138,0.5784501032561293,-1.0420808543651174,-0.5497990373102084,1.448835316371376,0.6587883664849239,1.3567288856446849,-4.363843219540684,-5.275177381300095,-0.1479858307156112,2.091372552876098,6.847811610653722,5.178119846398576,-0.7856172961773318,9.231537940044204,37.37567081254768,-2.7748577854376366,1.3980432826580274,10.613736967637523,37.50460144352313
2.51,403.0,SCh_Pakad1_Bag.csv,1.062352757149284,-0.4509336922095726,-0.5340237492831268,-1.12486428019802,0.9474920612484616,-0.5401790079412122,-0.1595585800206006,-0.215944494463896,-2.634440947471938,-1.1786534283884271,-0.7558432399154624,-0.3529160115720372,0.3445620261095608,1.4439780534348887,-0.0602918105192266,-0.5484657631023779,-17.05050574508448,-4.13238170777224,3.5848400554363677,2.7782233820742586,17.059431290604913,6.135648454930886,0.227575327290834,0.8814425572805199,-0.8064411828016946,0.533595109191778,-1.0664328224026838,-0.6266775960458033,1.3670816250768654,0.6060025812670767,1.319629077641281,-4.951143587243208,-5.374232424651974,-0.160268410901741,1.9943851685874372,7.309027496131969,5.7924266060589416,-0.428487808604325,10.06483215932444,36.26399355917404,-3.065612047978944,1.5679572430429227,11.620527276508303,36.42710111997029
2.52,404.0,SCh_Pakad1_Bag.csv,1.070609262813134,-0.4496466282975799,-0.5610513687679753,-1.1214299705326842,0.9502337529708038,-0.5708897638969334,-0.1578135774727568,-0.2074772100102997,-2.327295019912972,-1.153836287173948,-0.7836332222772668,-0.2854609888349825,0.3331646898788433,1.423694904395833,-0.1318410319371179,-0.5519924389424268,-17.570998157876037,-4.145368939612855,3.1146784999834787,3.02279347249772,17.5801608062735,6.001881886636988,0.2705415026846499,0.906440346551704,-0.8137570907699397,0.4978194622793708,-1.0938476747126202,-0.691410283615394,1.276888684840711,0.5489321308745508,1.263578492524643,-5.565747380044563,-5.493898166360888,-0.1775554938687548,1.878404057851123,7.822530723124034,6.369471401896991,-0.1058586191423741,10.899330592933966,34.80004646834623,-3.461686422142539,1.7408346699408783,12.62445164594869,35.01509692164754
2.53,402.0,SCh_Pakad1_Bag.csv,1.0769348968458825,-0.4463948493143878,-0.5861120841946076,-1.1184334267802494,0.953578374390092,-0.6110395874264476,-0.1551018423202921,-0.198264444787991,-2.0206383809254618,-1.1286038608613012,-0.8080465126490346,-0.2326917915526934,0.3204280911925942,1.4074200905242558,-0.2013727053602885,-0.5552623681911414,-17.97313413599129,-4.157137029862043,2.640889149012083,3.2838247475056104,17.982836759931086,5.919424697954207,0.3394807736120148,0.9418150026549904,-0.8184767234891291,0.4794950767090207,-1.121456206288435,-0.7476911165825738,1.17914406770376,0.4886390220499925,1.188269374110354,-6.203720647726445,-5.63256769192848,-0.1996998077327413,1.7438844376046123,8.381637590136693,6.906410346880568,0.1816517973711048,11.728682834282974,32.97527105664578,-3.9714477654372646,1.9138642688178211,13.612255591274767,33.26866055392545
2.54,394.0,SCh_Pakad1_Bag.csv,1.0803566018643962,-0.4404679941767495,-0.6175698360063003,-1.1160724789434866,0.958298312270552,-0.6568636851399564,-0.1514669927361784,-0.1884423682312049,-1.7179155863812947,-1.102888931947068,-0.8289783863537871,-0.1964955759287484,0.3065343409435745,1.3936210649285707,-0.2687616208195635,-0.5577422172390587,-18.25597808732626,-4.167137995674953,2.164825915264949,3.5557321722337205,18.266473253330894,5.890224240133691,0.4177827807253182,0.9770644328270895,-0.8234363302431765,0.4811263882337015,-1.1451246672151243,-0.8007825846586368,1.0747961478479342,0.426210636486784,1.09375168402608,-6.860247106360515,-5.788103499057314,-0.2264837540841583,1.5915825496634204,8.978665121664323,7.4006518605803455,0.433852952792372,12.546388166418112,30.784178830205185,-4.6019300249700805,2.084315640270824,14.572910909238225,31.19595803774989
2.55,383.5,SCh_Pakad1_Bag.csv,1.0813563822499153,-0.4326212715452341,-0.6607286996055649,-1.1144744061484255,0.9638148877062496,-0.7042024651345834,-0.1469610337128272,-0.1781572990483617,-1.4223248474546692,-1.0766225123919404,-0.846310194264604,-0.1783647786880111,0.2916806332932605,1.381003610922777,-0.3338611932537396,-0.5589624986259546,-18.419870096008104,-4.174804825577089,1.6878937550913582,3.832429823973704,18.431373164391324,5.913163198815104,0.4805718635876053,1.0008427742982409,-0.8289409414068293,0.4979314547709729,-1.1606507863015745,-0.8551314183417041,0.9648477813728296,0.362748109981035,0.9804220966101004,-7.529637262374045,-5.957843999502956,-0.2576178002750512,1.422583888576076,9.60508768082643,7.849880613659022,0.6509838650055179,13.34587328408317,28.224610018871356,-5.358672841157164,2.24956597307527,15.496991300120232,28.816740488874636
2.56,373.0,SCh_Pakad1_Bag.csv,1.081765044263348,-0.4247407763641974,-0.716432441981148,-1.113619957112045,0.968486520234137,-0.7505121801004849,-0.1416427788675177,-0.1675656530186454,-1.136775831952479,-1.0497343930055771,-0.8599161216978936,-0.1793812890572318,0.2760782007845652,1.3687862064904688,-0.3965089207120554,-0.5585195104633159,-18.466390540490625,-4.179555298447837,1.2115460783243357,4.107429602220524,18.47908934340905,5.983937193009625,0.502796657788089,1.004913833364908,-0.8332344743236492,0.5200199031203768,-1.165143435265008,-0.9130352280536704,0.8503478538219428,0.2993534488072571,0.8489954146037395,-8.20538365929146,-6.138645462234707,-0.2927483754033643,1.2383445295355242,10.251682336011166,8.252077437099084,0.833708505369803,14.120570466752367,25.297962952021283,-6.245576086493164,2.4071244505784324,16.37627436892546,26.168461901582777
2.57,363.0,SCh_Pakad1_Bag.csv,1.0839439436674765,-0.4187502916912861,-0.7820826724744405,-1.1133154609234626,0.9705363272241208,-0.7965580560357461,-0.1355763640108692,-0.1568324343373082,-0.8638599771869481,-1.0221559567396212,-0.8696664844428175,-0.2002175966414946,0.2599495631824372,1.356911817350824,-0.456531612099697,-0.556076343328959,-18.39830796756382,-4.180796383752825,0.7372813224016564,4.373949248525731,18.412370246162737,6.095414192607574,0.4690443377302326,0.9871467597657426,-0.8344608089107137,0.5370017718458217,-1.1580230987959588,-0.9743880711831344,0.7323765284288076,0.2371137372895321,0.7004691886871899,-8.880244286747912,-6.326947798231799,-0.3314717227099615,1.0407955553829635,10.908660804004562,8.605535067339897,0.9831051347412684,14.863994847411906,22.009388594493995,-7.264773234942521,2.554654215921101,17.20349012046855,23.31772661777951
