time,pitch,filename,LWrist_x,LWrist_y,LWrist_z,RWrist_x,RWrist_y,RWrist_z,RWrist_vel_x,RWrist_vel_y,RWrist_vel_z,LWrist_vel_x,LWrist_vel_y,LWrist_vel_z,RWrist_vel_3d,LWrist_vel_3d,RWrist_accl_x,RWrist_accl_y,RWrist_accl_z,LWrist_accl_x,LWrist_accl_y,LWrist_accl_z,RWrist_accl_3d,LWrist_accl_3d,LElbow_x,LElbow_y,LElbow_z,RElbow_x,RElbow_y,RElbow_z,RElbow_vel_x,RElbow_vel_y,RElbow_vel_z,LElbow_vel_x,LElbow_vel_y,LElbow_vel_z,RElbow_vel_3d,LElbow_vel_3d,RElbow_accl_x,RElbow_accl_y,RElbow_accl_z,LElbow_accl_x,LElbow_accl_y,LElbow_accl_z,RElbow_accl_3d,LElbow_accl_3d
18.04,411.0,MP_Pakad_Bag.csv,0.9813735955970964,0.7891523899355366,-0.7826552060600275,-0.1539347367819502,-0.6630790039872942,-0.9904663801847164,-6.997582288425537,-3.298455501951015,2.4051059644583197,-0.0622053337725896,-0.2022360218459676,2.9979782057514743,8.409861787210811,3.0054354483573045,18.541314752287533,-5.752241092896749,9.40853451405808,-1.590486452030309,-0.5505697713063427,4.395584693254009,21.572880012562702,4.70679710872874,0.7904882105072699,0.237151362847297,0.1464164774104424,-1.634978529831314,-0.8174594430100884,-0.4883080572803576,-9.63656072173016,0.0390408462004847,2.1937812590402634,0.2571692520227271,-0.1407250138108015,1.2202463162754542,9.883192952876152,1.254966384442944,2.075795525968711,7.32118072799897,5.26975776774087,-1.840324951606065,-1.579999338687936,2.603445116193232,9.2562930619293,3.558246802961898
18.05,423.0,MP_Pakad_Bag.csv,0.9817593277960422,0.7892637851250706,-0.8141545604866911,-0.0806237720761784,-0.6277958392058656,-1.003685920483509,-7.240720933535927,-3.2522003035991496,2.319573306647404,-0.047629917747742,-0.20335185059093,2.981067720829009,8.577974893108873,2.988375033420684,16.836221292911574,-6.818724375533983,9.644360238868792,-1.6197356202146491,-0.5788279380800165,4.879265877370833,20.566162353498616,5.173569441243585,0.7819544904628035,0.2516280462580736,0.1317986078099982,-1.5253345799847209,-0.8454118266311481,-0.5031064787173314,-9.683604952982083,-0.0294027432015717,2.1614002140618567,0.2722172501921868,-0.118078667116879,1.2177292207608938,9.921931278338583,1.2533591895483225,-0.8748783728186275,7.194323869745156,5.403622486219148,-1.7869394346594492,-1.665017310327929,2.835447712131914,9.040068809670858,3.74235205653701
18.06,435.0,MP_Pakad_Bag.csv,0.9824674897143928,0.7898549751346108,-0.8457120338331385,-0.0014296325010874,-0.5921529094486307,-1.016336377972982,-7.467498438199688,-3.1935749826597584,2.2331972946683574,-0.0331185738983173,-0.2046164951829149,2.958013835129193,8.72704848527011,2.9652673739232545,15.02496179082731,-7.872754622658877,9.852172007328589,-1.643077496031755,-0.6097171383193257,5.367320953977931,19.61619319405288,5.646201632047589,0.7733736064190818,0.264051625581862,0.1164031413260562,-1.412474997323048,-0.8693012211385713,-0.5189568746111385,-9.695701023016774,-0.099463888836731,2.1286975057772004,0.2857512924234012,-0.0932841832013108,1.2118896325101582,9.927127704629024,1.2486121180505922,-3.847367562722745,7.054964415858524,5.53553103194964,-1.72785795847069,-1.7408730956901315,3.075966059626169,9.757912885315108,3.9341707461573634
18.07,447.0,MP_Pakad_Bag.csv,0.9829341331132228,0.7901333110290518,-0.8772759323747978,0.0796601378413871,-0.5566366700334486,-1.0287300282435703,-7.676205712689165,-3.1226939599814783,2.1461727381230573,-0.0186795977296658,-0.2059379804411911,2.92861792257968,8.855877668471452,2.9359091122877867,13.11366476261943,-8.908846683793094,10.031948160455148,-1.660431561758885,-0.6432864476312073,5.857447298803208,18.76101640732072,6.122135189886615,0.765644388353015,0.2715442364526291,0.1001387604012038,-1.2999985074635567,-0.8854640695030276,-0.535844905329334,-9.67240405939064,-0.1705479390108366,2.095576907036741,0.2978474826974115,-0.0665431717357029,1.2025435814852576,9.898279116135445,1.2406660235636433,-6.826459938090776,6.903236051641224,5.665699464419512,-1.6635759999635091,-1.806861248232158,3.3238660626498997,11.240790616863254,4.1328341704517255
18.08,455.0,MP_Pakad_Bag.csv,0.9826964836943958,0.7893696471063587,-0.9087872489684944,0.158945531494559,-0.5219120144841349,-1.0411569152963296,-7.865200568694054,-3.039735343509087,2.05867893114999,-0.0043102477349467,-0.2072114338892872,2.8927384719574434,8.963334307217481,2.9001536207091987,11.109269212739065,-9.921529279474855,10.183775374497966,-1.6717344145511166,-0.6795397619282083,6.347234626069587,18.04333357677622,6.598776980563348,0.7597198452926941,0.2726698400895939,0.0831955998421036,-1.190915450820089,-0.8913169585588108,-0.5537316750753579,-9.613464129921203,-0.2419918258301132,2.061937106679021,0.3086026089012644,-0.0380755256032345,1.1895457616003764,9.835081964729632,1.2295139018376526,-9.79670431517748,6.739329390732437,5.794290205572463,-1.594602571293293,-1.86237234607431,3.5778723211138392,13.227538511083612,4.337321576963143
18.090000000000003,454.0,MP_Pakad_Bag.csv,0.9815936608003076,0.7872967901479636,-0.9400379380965118,0.2342766260373686,-0.4887070289921958,-1.0537219961334046,-8.032922808588498,-2.944939604983196,1.9708815524979355,0.0100000442891133,-0.2083222469246103,2.850292602174276,9.04838037456088,2.857912888360824,9.019497776532036,-10.905376682348138,10.307842884143742,-1.6769388725988983,-0.718434576346307,6.834183886965143,17.508004045263455,7.073495714551409,0.7563083766143863,0.2681613495801748,0.0660149350306024,-1.0867796656871975,-0.8865377754491509,-0.5725535018702589,-9.518833738651916,-0.3130730542886632,2.027674451249759,0.3181282396024394,-0.0081280893208247,1.17278915574981,9.737436734668456,1.2151979454035078,-12.742505888900586,6.563497047595641,5.921407940908629,-1.5214518796570449,-1.9069006904537644,3.836579816375128,15.508514494467825,4.546474541090273
18.1,453.0,MP_Pakad_Bag.csv,0.9798630296013148,0.7843070618118584,-0.9706320763770308,0.3056116561264003,-0.4576467877674563,-1.066270615873509,-8.177911322281677,-2.8386086339565635,1.88293428982844,0.0242657639279862,-0.2091506019976475,2.8012558547334088,9.110084058264684,2.8091577323627077,6.852822626683329,-11.855040398237325,10.404436792536828,-1.6760133061774771,-0.7598813640546043,7.315727261494537,17.197542433921072,7.543626823650266,0.7557479310663493,0.2607558716538336,0.0491771751678888,-0.9874982196735792,-0.8734090546790597,-0.5921787433953631,-9.388675996933443,-0.3830210255651087,1.9926855983949716,0.3265443188024663,0.0230141124324616,1.152204054302521,9.605453553865631,1.197804251229886,-15.648223665945032,6.376055715308257,6.047096369864542,-1.444635333716132,-1.940050361412212,4.098466700864411,17.94682046744175,4.7590120771365125
18.11,452.0,MP_Pakad_Bag.csv,0.9780840569597192,0.7813551201979221,-1.0000667414818536,0.3746776184718302,-0.4290867197797719,-1.0784453361820856,-8.298820999684892,-2.721105109639251,1.7949805299503474,0.0385014711067257,-0.2095762914805693,2.7456608820707373,9.147636635777603,2.753916894999119,4.618424338390339,-12.765280684332534,10.47393454979306,-1.6689412259268714,-0.8037435708942232,7.7892490183495795,17.14600651092196,8.006482924056728,0.7580694094232225,0.2541805402830747,0.0332626751440238,-0.8918449594038114,-0.8560699959394216,-0.6123341536290019,-9.223370203457243,-0.451034810683644,1.956869773365434,0.3339724257437055,0.0550204403272233,1.127756535785004,9.4394560023543,1.177454726949928,-18.498269209634568,6.177385061037037,6.171335865921895,-1.364653995272351,-1.9615394955876209,4.361908034437728,20.45559669905652,4.973545960424547
18.12,451.0,MP_Pakad_Bag.csv,0.9769779957005724,0.7796063722261279,-1.027882381612085,0.4439614892026789,-0.403011810900613,-1.0898529974140527,-8.394437277165643,-2.592851926398386,1.7071555409710857,0.0527186915432242,-0.2094827360692404,2.68359566223373,9.160367865141868,2.6922756091286004,2.326143960532835,-13.630997745850546,10.516799660324496,-1.6557211540135568,-0.8498382382390789,8.252107009825773,17.372913410476308,8.459368042155214,0.763159906506132,0.2517193787438547,0.018743146717919,-0.7983842357459878,-0.8389053421224075,-0.6325417801875568,-9.02351241372033,-0.5163093680188267,1.9201303549776891,0.3405292266628468,0.0875160134014608,1.0994463867407809,9.23998118094272,1.154296999966057,-21.27720603814216,5.967923386397043,6.294042097374239,-1.281991557156604,-1.971202713400658,4.625190315331904,22.977175027817868,5.188595951023645
18.130000000000003,450.0,MP_Pakad_Bag.csv,0.9771303895918694,0.7799855844272008,-1.0537968140948526,0.5155506279229897,-0.3790564467615828,-1.10026605855018,-8.463687194993929,-2.4543312703743303,1.619589409937648,0.0669239336935065,-0.2087595111191872,2.615201593275219,9.147758463371163,2.6243739672258943,-0.0135714047199244,-14.447262458064394,10.53357665787946,-1.6363667955797965,-0.8979372621711151,8.701654566549639,17.879592107278228,8.899594362218181,0.7708893468407093,0.2549772051361406,0.0059376514471948,-0.7063513006966118,-0.8247116746711461,-0.6521175634350904,-8.789910606503405,-0.5780687431920127,1.882375719451244,0.3463209254096391,0.1200932817215034,1.0673044160448135,9.007776101311368,1.1284942605968318,-23.969849025400976,5.748160131339072,6.41506564846118,-1.1971079150909554,-1.968991675670272,4.8865266611586495,25.470533454760982,5.402604778201579
